Título,Notícia,Data,Link
UnB recebe III Mostra Competitiva de Cinema Negro Adélia Sampaio,"A III Mostra Competitiva de Cinema Negro Adélia Sampaio começa nesta segunda-feira (2) e vai até sexta (6), na Universidade de Brasília (UnB). O evento, segundo os organizadores, pretende ""celebrar e dar visibilidade ao olhar da mulher negra no cinema"".  De acordo com a produtora da mostra, Marisol Kadiegi, ""o encontro se constitui como um espaço de resistência"". Para ela, a mostra permite revelar as histórias e a ancestralidade negra.  O projeto é independente e nasceu da disciplina Etnologia Visual da Imagem do Negro no Cinema (ETNOVIS) da Universidade de Brasília,ministrada pela cineasta e idealizadora da mostra, Edileuza Penha de Souza.  Além das sessões, rodas de conversas, mesas e shows, a edição conta com oficinas gratuitas que estão com inscrições abertas pelo site. As vagas são limitadas.  Confira os temas das oficinas:  As produções de cineastas negras, ainda fazem parte de um circuito alternativo, composto principalmente por curtas-metragens, afirmam os organizadores da III Mostra Competitiva de Cinema Negro Adélia Sampaio.  A pesquisa ""Diversidade de gênero e raça nos lançamentos brasileiros de 2016"", realizada pela Ancine sobre filmes lançados no Brasil, em 2016, mostra a ausência de diretoras negras, apontam as cinastas.  De cada quatro longas lançados no País naquele ano, três tiveram como diretores homens brancos. Apesar dessa invisibilidade, cineastas negras como Camila de Moraes, Carmem Luz, Cida Reis, Falani Afrika, Glenda Nicácio, Mariana Campos, participantes da I e II Mostra Adélia Sampaio, nos anos de 2017 e 2018, têm realizado seus filme.  Segundo um dos produtores da mostra, Marcus Azevedo, essas cineastas trazem para a tela novas histórias e formas de retratar a realidade da população negra.  Para a idealizadora e produtora da mostra, Edileuza Penha de Souza, chegar na terceira edição é fazer história. “A consolidação da III Mostra Competitiva de Cinema Negro Adélia Sampaio no calendário nacional de cinema do país, ainda como a única Mostra Competitiva de Cinema Negro, demarca o lugar e a importância de homenagear a primeira cineasta negra brasileira”, declara.   III Mostra Competitiva de Cinema Negro Adélia Sampaio  Segunda-feira (2)   Terça- feira (3)   Quarta- feira (4)  Quinta-feira (5)  Sexta-feira, 6 de dezembro   Confira os locais da mostra:   Veja o que fazer em Brasília no G1 DF.",2019-12-02,https://g1.globo.com/df/distrito-federal/o-que-fazer-no-distrito-federal/noticia/2019/12/02/unb-recebe-iii-mostra-competitiva-de-cinema-negro-adelia-sampaio.ghtml
'Sonic - O Filme' e 'O Grito' entram em cartaz nos cinemas de Rio Branco,"Do videogame para as telonas, “Sonic - O Filme” estreia nesta quinta-feira (13) no cinema de Rio Branco. Na trama, o porco-espinho azul mais famoso do mundo tenta se adaptar à sua nova vida na Terra com seu recém-descoberto melhor amigo humano Tom Wachowski (James Marsden).  Os dois unem forças para tentar impedir que o vilão Dr. Robotnik (Jim Carrey) capture Sonic e use seus poderes para dominar o mundo.  Esta semana também tem mais um remake americano do terror “O Grito”. No filme, em uma casa, uma maldição nasce após uma pessoa morrer em um momento de terrível terror e tristeza. Voraz, a entidade maligna não perdoa ninguém, fazendo vítima atrás de vítima e passando a maldição adiante.  O Cine Araújo está localizado no Via Verde Shopping, na Estrada da Floresta, 2.320, no bairro Floresta.  Nacional – 22h  Dublado 2D - 15h30, 17h30, 19h30 e 21h30  Dublado 2D - 15h,15h30, 16h, 17h, 17h30, 18h, 19h30, 19h, 20h, 21h30.",2020-02-13,https://g1.globo.com/ac/acre/noticia/2020/02/13/sonic-o-filme-e-o-grito-entram-em-cartaz-nos-cinemas-de-rio-branco.ghtml
Coronavírus: prefeito de Salvador suspende aulas da rede municipal e da particular e funcionamento de cinemas e academias ,"O prefeito de Salvador, ACM Neto, suspendeu as aulas das redes municipal e particular da capital baiana e o funcionamento de cinemas e academias, por 15 dias, a partir de quarta-feira (18), como prevenção contra o novo coronavírus. O decreto de novas ações foi assinado e divulgado nesta segunda (16), quando sairá em edição extra do Diário Oficial do Município. [Veja abaixo todas as medidas]  Segundo ACM Neto, os donos dos estabelecimentos que descumprirem o decreto podem ser multados ou terem o alvará de funcionamento cassado.  ACM Neto também não descartou outras medidas no futuro, como a determinação do fechamento de bares, restaurantes e shoppings.  No decreto, a prefeitura também decidiu pela suspensão de férias e licenças de profissionais da saúde, Guarda Municipal, Secretaria de Promoção Social e Combate à Pobreza (Sempes) e Defesa Civil (Codesal) para ficarem de prontidão para atender a população. Outras áreas municipais podem ser suspensas, caso o órgão entenda necessário.  Os funcionários da prefeitura que tiverem mais de 65 anos, exceto aqueles que atuem em serviços essenciais para o funcionamento do serviço público, vão trabalhar à distância. Os secretários e dirigentes estão fora dessa medida.  “Nós vamos estabelecer o trabalho remoto para todos os funcionários, acima de 65 anos, exceto aqueles cujas atividades sejam consideradas essenciais e estratégicas para o funcionamento dos serviços municipais. Então, aqueles cujas ações forem essenciais, continuarão trabalhando presencialmente. Secretários e dirigentes estão excluídos desse decreto”, contou.  No último sábado (14), ACM Neto já havia anunciado outras ações contra o coronavírus, como a proibição, por tempo indeterminado, de qualquer evento ou atividade para mais de 500 pessoas na cidade, que já vale a partir de hoje, e o impedimento de viagens internacionais para servidores da Prefeitura.  Além disso, aqueles colaboradores que estejam retornando de viagens internacionais da Europa, China, Irã ou EUA devem fazer o teste para o coronavírus e permanecer tem isolamento residencial por sete dias.  Até este domingo, os casos confirmados na Bahia são:  A Bahia registrou 289 casos suspeitos de Covid-19 (coronavírus), de janeiro até as 17h de sexta-feira (13), quando o último boletim da Sesab foi divulgado. Apesar da confirmação dos novos casos de contaminados, neste domingo (15), a secretaria não atualizou o dados.  Desse total, 153 foram descartados e 129 aguardam análise laboratorial. Ao todo, 26 municípios da Bahia fizeram notificações oficiais. O diagnóstico positivo para o novo coronavírus pode cursar com grau leve, moderado ou grave.  A depender da situação clínica, pode ser atendido em unidades primárias de atenção básica, unidades secundárias ou precisar de internação. Mesmo definindo unidades de referência, não significa que ele só pode ser atendido em hospital.  Os casos graves devem ser encaminhados a um hospital de referência para isolamento e tratamento. Os casos leves devem ser acompanhados pela Atenção Primária em Saúde (APS) e instituídas medidas de precaução domiciliar.  Veja mais notícias do estado no G1 Bahia.",2020-03-16,https://g1.globo.com/ba/bahia/noticia/2020/03/16/prefeito-acm-neto-suspende-aulas-da-rede-municipal-e-particular-e-funcionamento-de-cinemas-e-academias-por-causa-do-coronavirus.ghtml
"'Crime sem saída', 'Brincando com fogo' e 'Entre facas e segredos' estreiam nos cinema; veja VÍDEO","Um filme sobre assassinato, uma comédia e uma mistura desses dois gêneros foram os destaques entre as estreias nos cinemas brasileiros nesta quinta-feira (12). Assista ao vídeo acima.  O novo filme do diretor Rian Johnson (""Star Wars: Os últimos Jedi"") cria sua própria versão de um mistério no melhor estilo da escritora Agatha Christie. Com um elenco carregado de grandes nomes, como Daniel Craig (""007 contra Spectre""), Chris Evans (""Vingadores: Ultimato"") e Ana de Armas (""Blade Runner 2049"") a história mistura investigação com humor.  Em ""Entre facas e segredos"", o patriarca (Christopher Plummer) de uma família milionária morre em situações suspeitas, e um super detetive tenta descobrir a verdade em uma mansão onde todos têm motivos.  Chadwick Boseman (""Pantera Negra"") interpreta um detetive que fecha a ilha de Manhattan, nos Estados Unidos, para encontrar os criminosos que mataram um grupo de policiais.  Diretor experiente de séries como ""Game of thrones"", Brian Kirk estreia no comando de um filme para o cinema, com produção dos irmãos Russo, cineastas de ""Vingadores: Ultimato"" (2019).  O lutador de luta livre John Cena volta mais uma vez à tentativa de transição entre os ringues e o cinema em ""Brincando com fogo"", filme dirigido por Andy Fickman, que já ajudou Dwayne ""The Rock"" Johnson no processo em ""Treinando o papai"" (2007).  Na comédia, bombeiros resgatam três crianças de uma cabana em chamas e devem cuidar dos irmãos até encontrarem seus pais – em um processo que envolve muita confusão.",2019-12-13,https://g1.globo.com/pop-arte/cinema/noticia/2019/12/13/crime-sem-saida-brincando-com-fogo-e-entre-facas-e-segredos-estreiam-nos-cinema-veja-video.ghtml
Cinema de Campinas recebe festival de gastronomia durante exibições de filmes ,"O Cinemark, no Iguatemi Campinas (SP), recebe um festival de gastronomia durante sete exibições de filmes a partir desta sexta-feira (29). O “Festival Cinegastroarte Comgás” será realizado até domingo (1º), na Sala Prime. Confira a programação abaixo.  Os ingressos estão à venda no site e na bilheteria do cinema, e os valores variam entre R$ 28 (meia-entrada) e R$ 56 (inteira), mais a taxa de serviço na compra online. Os filmes selecionados possuem a culinária como tema principal ou assunto utilizado como pano de fundo na história.  Os menus contemplam entrada, prato principal e sobremesa e variam de acordo com a sessão escolhida. Os pratos são elaborados por chefs dos restaurantes Rios Restaurante, Jamie's Italian, Coco Bambu e Outback.  Sexta (29)  Sábado (30)  Domingo (1º)  Em paralelo as sessões de cinema, o festival também realiza uma aula show no sábado (30), das 14h às 17h. O evento é gratuito e aberto ao público, com duração de 40 minutos e inscrições no site.  “Festival Cinegastroarte Comgás” em Campinas  Veja mais notícias da região no G1 Campinas",2019-11-28,https://g1.globo.com/sp/campinas-regiao/noticia/2019/11/28/cinema-de-campinas-recebe-festival-de-gastronomia-durante-exibicoes-de-filmes.ghtml
Prefeitura de Registro abre inscrições para oficina de cinema,"A Prefeitura de Registro, no interior de São Paulo, está com inscrições abertas para a a oficina 'O Cinema dos Meus Sonhos', no Centro de Formação Artística (CFA). Ministrada pelo cineasta, fotógrafo e produtor Christian Saghaard, a oficina será realizada nesta quarta-feira (13), às 19h, no Espaço Cultural.  Estão disponíveis 20 vagas, para maiores de 14 anos (menores de 16 anos somente com termo de responsabilidade assinado pelo responsável). As inscrições devem ser realizadas Centro de Formação Artística. Mais informações podem ser solicitadas através dos telefones (13) 3821-6478 e (13) 3822-4492.  Segundo a prefeitura, os participantes realizarão vídeos baseados em seus próprios sonhos. Os vídeos serão roteirizados, gravados, editados, finalizados e exibidos durante o período da oficina, que tem como objetivo despertar a sensibilidade para o reconhecimento da linguagem audiovisual, utilizando celulares e câmeras como ferramentas de expressão.",2019-11-11,https://g1.globo.com/sp/santos-regiao/noticia/2019/11/11/prefeitura-de-registro-abre-inscricoes-para-oficina-de-cinema.ghtml
Lojas e cinema são autuados durante fiscalizações do Procon Manaus,"Lojistas da capital amazonense foram autuados pelo Procon Manaus por diversas violações ao Direito do Consumidor. Denúncias de consumidores levaram a Secretaria Municipal de Direito do Consumidor e Ouvidoria (Semdec) a realizar três fiscalizações em dois shoppings da cidade ao longo desta semana. Os estabelecimentos estão localizados nas zonas Norte e Centro-Sul da cidade.  Conforme as legislações previstas no Código de Defesa do Consumidor (CDC), foi constatado infrações como ausência de preço nas mercadorias, falta de informação, ausência do pedido dos documentos dos clientes para pagamento em cartão e publicidade enganosa, referente a suposto valor de desconto em todas as sessões de cinema, mas que cobrava o valor real dos ingressos.  “Um dos estabelecimentos estava com uma determinada promoção que estava causando confusão e indução a erro para os clientes”, destacou o secretário-interino da Semdec, Rodrigo Guedes.  Segundo Guedes, a loja estava utilizando de prática abusiva, de acordo com Decreto 5.903/2006 do CDC, pois a informação oferecida pelo estabelecimento não apresentava clareza aos consumidores.  O secretário informou ainda que a loja foi autuada por infringir outros decretos do CDC, inclusive de condicionar o pagamento via cartão de crédito mediante parcela mínima.  “Recebemos várias denúncias via telefone e em nossas redes sociais. Lembramos aos consumidores que sempre denunciem quando se sentirem lesados de alguma forma”, reforçou o secretário-interino.  O Procon Manaus atua constantemente em diversas zonas da cidade. O consumidor pode denunciar práticas abusivas de estabelecimentos pelos telefones (92) 98842-3030 ou 0800 092 0111, além das redes sociais da pasta. O atendimento também pode ser feito presencialmente na sede do órgão, localizado na Rua Afonso Pena, 38 – Centro, das 8h às 14h.",2019-11-08,https://g1.globo.com/am/amazonas/noticia/2019/11/08/lojas-e-cinema-sao-autuados-durante-fiscalizacoes-do-procon-manaus.ghtml
Marvel faz cinema? Crítica de Scorsese divide Hollywood,"A rejeição de Martin Scorsese aos filmes da Marvel ao afirmar que ""não são cinema"", dividiu Hollywood, os espectadores e os fãs, causando reações que variam de apoio incondicional a acusações de hipocrisia e elitismo.  O diretor vencedor do Oscar escreveu esta semana uma coluna de opinião no jornal americano New York Times, na qual argumentou que os filmes de super-heróis de grande sucesso não possuem a sensação de risco, mistério e complexidade de personagens que são vitais para a ""arte do cinema"".  ""Os filmes da Marvel são o resultado de pesquisas de mercado, testes com o público, para serem examinados, modificados, revestidos e remodelados até que estejam prontos para o consumo"", escreveu o diretor de ""Os Bons Companheiros"".  ""Eles carecem de algo essencial sobre o cinema: a visão unificadora de um artista individual"", acrescentou Scorsese, alimentando a polêmica que iniciou em entrevista para uma revista no mês passado.  Famosos como Francis Ford Coppola, Ken Loach e Fernando Meirelles apoiaram Scorsese. Coppola até descreveu a lucrativa franquia como ""insignificante"".  Alguns dos principais críticos de Hollywood também apoiaram a posição do cineasta.  ""Scorsese é basicamente um climatologista de filmes, sinalizando uma mudança sinistra que todos podemos ver com nossos próprios olhos"", tuitou David Ehrlich, crítico de cinema de Indiewire.  ""Estou feliz que tenha dito isso, estou triste que tenha tido que fazer isso"".  No entanto, a rejeição da franquia mais importante do cinema atual provocou um debate em Hollywood sobre o que é ""arte"" no gênero e quem pode defini-la, principalmente porque Scorsese admitiu que ""tentou ver apenas alguns"" dos filmes da Marvel.  ""Não se pode descartar todo um gênero como não cinematográfico sem assistir aos filmes"", rebateu Tom Nunan, produtor ganhador de um Oscar e professor da Universidade da Califórnia em Los Angeles (UCLA), referindo-se à rejeição também sofrida por sucessos como ""Tubarão"" e ""Guerra nas Estrelas"" por parte de alguns cineastas.  ""Mas ninguém teve a audácia de acusar os filmes de grande sucesso de não serem cinema"", afirmou.  Bog Iger, CEO da Disney, proprietária da Marvel, disse no mês passado que os comentários de Scorsese eram ""muito desrespeitosos para com todas as pessoas que trabalharam nesses filmes"".  ""Ninguém que assistiu a um filme da Marvel pode fazer essa afirmação"", acrescentou Iger posteriormente em declarações à BBC.  Natalie Portman, que já apareceu em vários filmes da Marvel e estrelará o próximo filme de ""Thor"", disse ao The Hollywood Reporter que ""não há uma forma única de fazer arte"".  Um exército de fãs obcecados pela Marvel extravasou sua fúria nas redes sociais com inúmeros tuítes que chamavam o cineasta de elitista.  O professor da Universidade do Sul da Califórnia, Gene Del Vecchio, considerou a posição de Scorsese a ""reação da velha escola de Hollywood"".  ""Os cineastas de hoje mudaram, a arte se expandiu"", afirmou Del Vecchio, que acredita que os gostos do público se expandiram e que gêneros como ficção científica e fantasia são mais aceitos nos dias atuais.  ""Mas a velha guarda tem uma visão muito mais restrita da arte"", disse ele à AFP.  Não ajuda na polêmica a estreia de ""O Irlandês"", o drama gangster de 160 milhões de dólares de Scorsese para a gigante Netflix.  Em seu editorial, Scorsese afirmou que sua posição sobre a Marvel era importante porque as produções de super-heróis estavam deixando os verdadeiros cineastas de fora dos cinemas.  No entanto, ""O Irlandês"" estará em cartaz nos Estados Unidos por apenas 26 dias, um tempo relativamente curto antes de passar exclusivamente para a plataforma Netflix.  Em comparação, ""Vingadores: Ultimato"" permaneceu em cartaz por quatro meses após seu lançamento.  ""Gostaria que o filme fosse exibido em telas maiores por mais tempo? Claro que sim"", disse o cineasta, uma posição que Nunan chamou de ""hipócrita"".  ""Quando foi que ele se tornou o Deus do cinema? Ele tem negócios com a mesma empresa que muitas pessoas acusam de estar destruindo o cinema"", arrematou Nunan.",2019-11-07,https://g1.globo.com/pop-arte/cinema/noticia/2019/11/07/marvel-faz-cinema-critica-de-scorsese-divide-hollywood.ghtml
'Recife Assombrado' é exibido durante Mostra Sesc de Cinema em Triunfo,"Entre os dias 24 e 27 de novembro, o Cine Teatro Guarany, em Triunfo, no Sertão de Pernambuco, vai exibir o filme “Recife Assombrado” durante a Mostra Sesc de Cinema.  O longa é inspirado é inspirado em “Assombrações do Recife Velho”, de Gilberto Freyre, além de outras histórias de nomes como Carneiro Vilela.  A Mostra Sesc de Cinema tem início nesta sexta-feira (22). Serão exibidas duas sessões diárias de filmes pernambucanos e de outros estados. Os ingressos custam de R$ 2 a R$ 4. As sessões do CineSesc são gratuitas.  Sexta-feira, 22 de novembro Bacurau Hora: 16h15 Local: Cine Teatro Guarany  Azougue NazaréHora: 20h30Local: Cine Teatro Guarany  Sábado, 23 de novembro Azougue NazaréHora: 17hLocal: Cine Teatro Guarany  Bacurau Hora: 20h30Local: Cine Teatro Guarany  Domingo, 24 de novembro Azougue NazaréHora: 16h15Local: Cine Teatro Guarany  Recife Assombrado Hora: 20h30Local: Cine Teatro Guarany  Terça-feira, 26 de novembro Recife Assombrado Hora: 20h30Local: Cine Teatro Guarany  Quarta-feira, 27 de novembroRecife Assombrado Hora: 20h30Local: Cine Teatro Guarany",2019-11-22,https://g1.globo.com/pe/caruaru-regiao/noticia/2019/11/22/recife-assombrado-e-exibido-durante-mostra-sesc-de-cinema-em-triunfo.ghtml
Barcarena recebe cinema itinerante com sessões gratuitas,"O município de Barcarena recebe nos dia 22, 23 e 24 de outubro a caravana do cinema itinerante da Caixa Econômica Federal. O projeto ""Cinema é para você, sim!"" promove sessões gratuitas para toda a família.  A sala de exibição ficará localizada no Centro de Exposição Cultural do município, localizado na avenida Magalhães Barata, no bairro Centro. A caravana apresentará filmes nacionais e internacionais de grande sucessos como Pantera Negra, Homem-Formiga e a Vespa, Jurassic World - Reino Ameaçado, Procurando Dory, Moana, Vai Que Cola e Carrossel 2 - O Sumiço de Maria Joaquina. Os ingressos, a pipoca e o refrigerante são gratuitos, individuais e distribuídos por ordem de chegada uma hora antes do início das sessões.  O cinema móvel apresenta os mesmos recursos encontrados nas salas convencionais de cinema. O ambiente tem capacidade para 78 pessoas e conta com isolamento térmico, acústico, ar-condicionado, bombonière, som estéreo, projeção convenção e 3D, gerador próprio e elevador de acesso para pessoas com necessidades especiais.",2019-10-21,https://g1.globo.com/pa/para/noticia/2019/10/21/barcarena-recebe-cinema-itinerante-com-sessoes-gratuitas.ghtml
"Com ingressos a R$ 5, cinema em Rio Branco tem nove filmes em cartaz","A semana no Cine Araújo, em Rio Branco, está com estreias e também promoções. Todos os ingressos estarão saindo por R$ 5. A promoção é válida durante toda a semana até quarta-feira (18) e reforçam os filmes em cartaz: 'Playmobil', 'Crime sem Saída' e 'Brincando com Fogo', que são as estreias desta semana.  Star Wars: Episódio IX, a Ascenção Skywalker deve entrar em cartaz na quinta-feira (19).  A mistura de animação com live-action conta a história de uma jovem que viaja ao mundo de Playmobil para encontrar seu irmão mais novo que está desaparecido.  O retorno para casa abre espaço para grandes aventuras com amigos improváveis, como um food truck falante.  O Cine Araújo está localizado no Via Verde Shopping, na Estrada da Floresta, 2.320, no bairro Floresta.",2019-12-12,https://g1.globo.com/ac/acre/noticia/2019/12/12/com-ingressos-a-r-5-cinema-em-rio-branco-tem-nove-filmes-em-cartaz.ghtml
Ramake de 'O homem invisível' estreia nesta quinta (27) nos cinemas de Boa Vista,"O suspense ""O homem invisível"" estreia nesta quinta-feira (27), nos cinemas de Boa Vista. O filme é um remake do clássico de mesmo nome lançado em 1933. Outra novidade é longa ""A hora da sua morte"". Além dos destaque, seguem em cartaz o grande vencedor do Oscar 2020, ""Parasita"" e a adaptação de videogame, ""Sonic"".  O homem invisível  A hora da sua morte   Maria e João - o conto da bruxas  Parasita  Dolittle  O chamado da floresta   Sonic - o filme  Aves de rapina - Arlequina  Bad Boys para sempre  Jumanji: Próxima fase",2020-02-27,https://g1.globo.com/rr/roraima/noticia/2020/02/27/ramake-de-o-homem-invisivel-estreia-nesta-nos-cinemas-de-boa-vista.ghtml
Quatro filmes estreiam nesta quinta-feira (12) no cinema de Petrolina,"O filme registra o show gravado na Terra Santa, em um palco de mais de mil metros quadrados no Sultan´s Poll (Piscina do Sultão), próximo ao Monte Sião, junto às muralhas da Cidade Velha de Jerusalém. Com uma plateia de 5500 pessoas, a apresentação tem músicas como 'Além do Horizonte', 'Como É Grande O Meu Amor Por Você' e 'Jesus Cristo', além de canções especiais como 'Detalhes' cantada em 4 idiomas e 'Jerusalém Toda de Ouro' interpretada em hebraico junto com um coral de 30 brasileiros que vivem em Israel. O filme ainda conta com cenas da viagem de Roberto Carlos à Terra Santa, incluindo passagens por locais históricos como a Basílica do Santo Sepulcro, o Jardim das Oliveiras, o Muro das Lamentações e o Monastério de São Jorge. Classificação indicativa livre, sem restrições.  Distribuidor: H2O  Classificação: Livre  Salas e horários das sessões: de 12/12 a 18/12  Sala 1 - Apenas dia 14/12  11h20  Sala 1 - Dias 13, 14 e 15/12  18h15  Jake Carson (John Cena) é um bombeiro extremamente dedicado e rigoroso, que não aceita que algo ocorra fora das regras impostas pela corporação. Ao resgatarem as crianças Bryan (Brianna Hildebrand), Zoey (Finley Rose Slater) e Will (Christian Convery), Jake e seus companheiros de trabalho enfrentam um enorme desafio: como não conseguem localizar os pais do trio, precisam eles mesmos cuidar das crianças, mesmo sem ter o menor cacoete para a função.  Distribuidor: Paramount  Classificação: Livre  Salas e horários das sessões: de 12/12 a 18/12  Sala 2 (Dublado)  14h55| 17h00| 19h05  Sala 2 (Legendado)  21h10  Após comemorar 85 anos de idade, o famoso escritor de histórias policiais Harlan Thrombey (Christopher Plummer) é encontrado morto dentro de sua propriedade. Logo, o detetive Benoit Blanc (Daniel Craig) é contratado para investigar o caso e descobre que, entre os funcionários misteriosos e a família conflituosa de Harlan, todos podem ser considerados suspeitos do crime.  Distribuidor: Paris  Classificação: 14 anos  Salas e horários das sessões: de 12/12 a 18/12  Sala 3 (Legendado)  21h20  Sala 3 (Dublado)  13h40| 18h20  Um detetive da polícia de Nova Iorque recebe um complexo desafio no trabalho: ele precisa achar e prender um assassino de policiais que está à solta na cidade. Realizar a prisão do criminoso implicaria em recuperar a honra que ele perdeu durante algumas tarefas mal-executadas nos últimos anos. No entanto, quanto mais ele avança na investigação mais ele percebe que os assassinatos se tratam de uma conspiração assombrosa entre criminosos e membros de sua própria categoria.  Distribuidor: Galeria  Classificação: 16 anos  Salas e horários das sessões: de 12/12 a 18/12  Sala 4 (Dublado)  16h15  Sala 4 (Legendado)  21h00",2019-12-12,https://g1.globo.com/pe/petrolina-regiao/noticia/2019/12/12/quatro-filmes-estreiam-nesta-quinta-feira-12-no-cinema-de-petrolina.ghtml
 Cinema do Sesc Caruaru divulga programação ,"Nos dias 2 e 9 deste mês, o Sesc Caruaru, no Agreste de Pernambuco, apresenta nova edição do projeto Cine Sesc. São sessões gratuitas, com classificação etária variada, que terão exibição sempre às 9h30, 15h e 19h. Na programação, estão “Eu e meu guarda-chuva”, “A beira do caminho”, “Wickie e o tesouro dos deuses” e “Aparecida: o milagre”.  Abrem o Cine Sesc deste mês “Eu e meu guarda-chuva” (L), com sessões às 9h30 e 15h, e “À beira do caminho”, às 19h. Com direção de Toni Vanzolini, o primeiro filme conta a história de Eugênio, um garoto de 11 anos que jamais se separa do guarda-chuva, herdado do avô. No último dia de férias, ele e Cebola, o melhor amigo, precisam entrar na sombria casa onde fica a nova escola para resgatar Frida, a grande paixão de Eugênio. Contracenado por João Miguel, Vinicius Nascimento, Ângelo Antônio e Dira Paes, “À Beira do Caminho” (12), mostra um caminhoneiro solitário, que esconde os traumas do passado e cruza o caminho de um menino. O garoto perdeu a mãe e está indo para São Paulo tentar achar o pai que não conhece.  Na quarta-feira seguinte (9), será a vez de “Wickie e o tesouro dos deuses” (L) , às 9h30 e 15h, e “Aparecida: O Milagre” (L), às 19h. Dirigida por Christian Ditter, a primeira produção conta a história de como Wickie se transforma em um viking de verdade com a missão de encontrar o tesouro dos deuses. Brasileiro, “Aparecida, O Milagre” é estrelado por Murilo Rosa, Maria Fernanda Cândido e Bete Mendes. A trama apresenta Lucas que, depois de um grave acidente, fica entre a vida e a morte. Desesperado para salvá-lo, o pai pede ajuda a Nossa Senhora Aparecida, que lhe restitui a fé e lhe dá a chance de acertar as contas com o passado.",2019-10-02,https://g1.globo.com/pe/caruaru-regiao/noticia/2019/10/02/cinema-do-sesc-caruaru-divulga-programacao.ghtml
Festival 'É Tudo Verdade' ganha versão on-line ,"O ""É Tudo Verdade – Festival Internacional de Documentários"" ganhou sua primeira versão on-line. Segundo a produção do evento, o festival ""reformulou seu programa original, diante das restrições radicais de mobilidade e do fechamento das salas de cinema e centros culturais em suas sedes em São Paulo e no Rio de Janeiro"".  Com isso, o ""É tudo verdade"" será dividido em duas etapas. Na primeira fase, os documentários ficarão disponíveis em um festival digital até o dia 5 de abril nos sites do Itaú Cultural e da Spcine Play. Algumas obras ficam disponíveis até junho.  ""Em setembro, a segunda fase apresentará a vigorosa produção inédita selecionada para as mostras competitivas brasileira e internacional e programas fora de concurso"", informa o evento.  Serão 30 títulos disponíveis on-line e divididos em diferentes mostras, que incluem uma homenagem a José Mojica Marins, o Zé do Caixão, que morreu em fevereiro, aos 83 anos, e vídeos que destacam a mulher como realizadora audiovisual.  A situação do cinema - Título brasileiros dedicados à fruição cinematográfica  Os primeiros premiados: três longas-metragens e um curta-metragem premiados nas primeiras edições do ""É Tudo Verdade""  Ano 1: a safra brasileira no ""É tudo verdade"" 1996 : Longas e curtas-metragens nacionais que foram convidados a participar em 1996 da primeira edição do ""É Tudo Verdade""  Longas-Metragens   Curtas-Metragens   As diretoras no ""É Tudo Verdade"": Ciclo inédito de dez documentários nacionais dirigidos por mulheres que marcaram a história do festival  Homenagem a José Mojica Marins",2020-03-26,https://g1.globo.com/pop-arte/cinema/noticia/2020/03/26/festival-e-tudo-verdade-ganha-versao-on-line.ghtml
"3ª Mostra Sesc de Cinema chega a Marabá, sudeste do estado","A Mostra Sesc de Cinema segue para o Sesc em Marabá, sudeste do estado, com exibições às 19h, no período de segunda (9) a sexta-feira (13). A entrada é franca. São diversos filme, entre produções regionais, animações, documentários e uma novidade: médias-metragens, além de curtas e longas, também foram contemplados.  As obras selecionadas para os panoramas estaduais ou regionais (Região Norte) serão exibidas somente nos âmbitos de seus respectivos estados e/ou região Já os filmes selecionados para o panorama Brasil e Panorama Infanto-juvenil serão exibidos em todos os estados brasileiros. Neste ano, o concurso recebeu inscrições de 1200 participantes, de 210 cidades. Nos dois Panoramas principais com exibição em todo o Brasil - Brasil e Infanto-juvenil foram selecionados 12 curtas, 20 médias e 10 longas.  As exibições em Marabá iniciam na segunda (9) com a animação paraense “Icamiabas”, de Otoniel Oliveira, com Classificação livre. Logo após será a exibição do filme baiano “Ilha”, de Ary Rosa e Glenda Nicácio, com classificação 16 anos. Na terça (10), as exibições iniciam com a ficção acreana “Francisco”, de Teddy Falcão, classificação livre. Em seguida será exibido o filme goiano “Parque Oeste”, de Fabiana Assis, classificação 10 anos.  Quarta-feira (11) as exibições começam com o documentário paraense “Chamando os ventos”, de Marcelo Rodrigues, com classificação livre. Em seguida será exibido a ficcção paulista “Fabiana”, de Brunna Laboissiére, com classificação 16 anos.  Na quinta (12), às 19h, será a exibição do documentário paraense “O vendedor de galinhas”, de Bruno Cecim, classificação 14 anos. Em seguida será exibido o documentário rondoniense “Vozes da memória”, de Raissa Dourado, classificação livre. Em seguida, será exibido do documentário gaúcho “Isso me faz pensar”, de Hopi Chapman.  Finalizando a mostra, na sexta (13), às 19h, com o documentário paraense “Chamando os ventos”, de Marcelo Rodrigues, classificação livre. Logo em seguida, fechando a mostra, tem a exibição da ficção paraense “A Besta Pop”, de Artur Tadaiesky, Fillipe Rodrigues e Rafael B. Silva, classificação 16 anos.  Serviço  Mostra Sesc de Cinema, de segunda, 9, a sexta-feira, 13, às 19h, no Sesc em Marabá (Av. Transamazônica, 1925 – Cidade Nova – Marabá/PA). Entrada franca.",2019-12-08,https://g1.globo.com/pa/para/noticia/2019/12/08/3a-mostra-sesc-de-cinema-chega-a-maraba-sudeste-do-estado.ghtml
